filename;caption
1463732130_a754441289.jpg;We cannot see the face of the girl with the white T-shirt and blue jeans .
3410902181_b2a3c6eec9.jpg;A girl in a blue leotard hula hoops on a stage with balloon shapes in the background .
2084217208_7bd9bc85e5.jpg;A person in a blue jacket , wearing a bicycle helmet is riding a bike
2100046085_69b59b6645.jpg;Two white dogs are drinking water out of a lake .
2187222896_c206d63396.jpg;An African American boy stands in front of a blue building in the handicapped space .
654130822_4aeb1f1273.jpg;The swimmer is wearing goggles and looking into the distance .
3552435734_04da83b905.jpg;A black dog running through water .
2510029990_7014f907cb.jpg;A little boy sliding down a slide while laughing .
3477683327_d9e6a2a64f.jpg;A man and young boy in waders stand in very shallow water .
3569284680_44fef444ef.jpg;A young boy in a red jacket and a young girl in a pink jacket are climbing stairs .
1355935187_2c99648138.jpg;A white dog is emerging from a blue canvas tunnel on an obstacle course .
2087640654_1a84577a44.jpg;A blonde dog is digging a deep hole in the ground and its tail is up in the air .
3350614753_5624e181b3.jpg;Many people are walking in the city near tall buildings .
3525403875_7f95e0cbfe.jpg;one white dog is running with a tennis ball in his mouth while another dog jogs along
2054869561_ff723e9eab.jpg;A black and white dog is chasing a ping Frisbee .
95783195_e1ba3f57ca.jpg;The woman is walking on a rickety narrow bridge .
3105691757_817083b0a6.jpg;A parade of people is marching in Santa costumes on a city street .
707941195_4386109029.jpg;The black dog is climbing on a rock .
3540515072_8c951b738b.jpg;A gray dog jumps through the air over a gravel path .
2979914158_5906470b8f.jpg;a young girl wearing a black and red swimsuit swinging on a swing
615916000_5044047d71.jpg;A possible woman dressed as a belly dancer holds out a cloth with beads on it .
488549693_a1f51d8c4a.jpg;Two children standing at the edge of a river , holding a butterfly-catcher .
2226587791_66e29dd01d.jpg;A small baby with his mouth open in a green diaper being held in the water .
3293018193_e4e0c8db7c.jpg;A man plays a guitar while another man sits next to him wearing a mask .
2567812221_30fb64f5e9.jpg;Women walk dogs in a circular pattern over grassy terrain .
2778290592_1910bb0431.jpg;The yellow greyhound runs along the track muzzled .
3349309109_4024a09a17.jpg;A boy and a girl ride on two seperate camels .
3014169370_fc4059352e.jpg;A person wearing a yellow shirt stands between two waterfalls .
1056359656_662cee0814.jpg;a young blond girl with a magizine in her hands
2282522980_45cfa8e0cf.jpg;Two dogs play in the snow together .
3405759441_fb31c80240.jpg;Bullrider at a rodeo riding a bull .
2242863004_3a9f82a31f.jpg;A German Shepherd is playing with a red ball .
2862509442_4f5dc96dca.jpg;The drag racers take off the starting line .
2333288869_8c01e4c859.jpg;a boy and a woman walk into the ocean .
3006095077_1992b677f8.jpg;Two men in hats pose together .
2780087302_6a77658cbf.jpg;A man is outside selling various toys .
2180356743_b3a3c9a7f6.jpg;A boy stands overlooking a schoolyard where other children play .
1067180831_a59dc64344.jpg;a black and white dog jumps to get the Frisbee .
3647446816_bd4383c828.jpg;A runner is safe at home plate at a youth softball game .
3560726559_4c4bed9f2d.jpg;A young boy wearing a suit and top hat is holding hands with a girl in a green dress .
2220185725_45d4fa68d9.jpg;Man on a pier looks at two dogs standing in shallow water .
2157003092_eaeb977789.jpg;Dog lies in snow .
241346352_c5a0ea43c6.jpg;A football player kicks the ball during a game with a red shirted crowd looking on .
2466171114_3fa51415a7.jpg;The brown dog with the white chest is carrying a ball .
3640870001_acbd1d5ceb.jpg;The dog runs through the water while holding a yellow ring .
2899622876_b673b04967.jpg;The man is being pulled behind a boat and doing tricks .
2833582518_074bef3ed6.jpg;Greyhound running on track with blue vest with a white numeral two .
421808539_57abee6d55.jpg;A brown puppy walking through the snow .
3176072448_b84c99cf7f.jpg;Two women , the younger one is looking down , the older is drinking .
2203449950_e51d0f9065.jpg;A toddler in a pink dress walks through the grass .
3185645793_49de805194.jpg;A bike rider jumping the hill on his bicycle .
2632111399_b3c1630f8e.jpg;A catcher with a red shirt is standing in the dirt with his glove held out .
1355703632_5683a4b6fb.jpg;Kids playing softball .
535399240_0714a6e950.jpg;A young girl and boy on a ride at an amusement park .
2221818690_9003756d33.jpg;A person in white makeup and clothes blowing a whistle .
1918573100_d31cbb6b77.jpg;A dog walks on a red plank by a blue railing .
1351764581_4d4fb1b40f.jpg;A firefighter extinguishes a fire under the hood of a car .
1980882959_9a161f3469.jpg;People transport multiple large trash bags on bicycles and in shopping carts .
3016759846_062663f8ab.jpg;A boy and a girl are dressed in colorful costumes .
262570082_6364f58f33.jpg;A tan dog and a black dog with stick in mouth walking in water .
3036596725_541bbe0955.jpg;A white racing dog with a muzzle is racing around the turn of a dirt track .
3526805681_38461c0d5d.jpg;a man on the street holding a sign while holding a small tan dog on a lease .
635444010_bd81c89ab7.jpg;A woman with a pink boa walks down a sidewalk .
3213622536_31da7f6682.jpg;People with american flags gathered on the street .
3547000169_40191e02ca.jpg;Three men sitting behind a window ringed with green neon lights .
3345025842_bc2082a509.jpg;A girl stands on a graffitied wall , her head skewed sideways .
3638577494_fe55f7b4cb.jpg;A pug stands on the bank of a pond while a larger dog stands in the water .
3564385317_1bf5094068.jpg;A man stands in a strange position on a rock high above some trees .
3334300164_e75e0479ae.jpg;The man is parasailing and doing a trick .
241346923_18bd84bea4.jpg;Two teams playing a football game in a packed stadium
2119660490_ce0d4d1f73.jpg;A dog lies on its back on a dog bed .
3215870337_c92a1a1b2f.jpg;A group dressed in wintery attire of people on a sidewalk in Washington D.C.
520491467_54cbc0a866.jpg;A little boy and girl are jumping on a trampoline in front of a yellow building .
2992999413_018f48aabc.jpg;A religious sect gathered together .
3691670743_0ed111bcf3.jpg;A skateboard jumps down a bridge .
3251646144_d9f4ccca3f.jpg;A boy plays at the playground .
2252635585_b48b3485b0.jpg;Two dogs are playing in the snow next to a tree .
3475581086_a533567561.jpg;A young girl wearing a pink hat climbs on the playground equipment .
391106734_d374bc3080.jpg;A brown and white dog is standing on its hind legs reaching for a ball .
3468275336_61936db92d.jpg;A bride is throwing her bouquet to several women standing behind her .
3211437611_bd4af3730b.jpg;A bride is sitting on a tan couch .
3580082200_ea10bf2f68.jpg;A man throwing an object at a dog who is running away .
95734035_84732a92c1.jpg;The two men and their bikes are on the side of a snowy road .
2836808985_b26e4ca09e.jpg;A man in a flannel shirt and black pants sits on a ship looking out through the railing .
3100251515_c68027cc22.jpg;"A large "" green "" peaceful protest is taken to the streets ."
2298946012_22de913532.jpg;several men on horseback staring into a mountain background
3331102049_bc65cf6198.jpg;A white bird flies agains the backdrop of green foliage .
2501595799_6316001e89.jpg;A little boy in red trunks plays in a kiddie pool .
241345596_91e0e2daf5.jpg;Two Oklahoma Sooner football players talk on the sideline .
440184957_267f3f3a2b.jpg;A clown shares cut-out pictures of children .
262681159_e5fed3acf0.jpg;A blonde girl in a red shirt holding her necklace .
3467941308_ae6989e29c.jpg;A brown dog is gallopsing through the grass .
1394599090_fe0ba238f0.jpg;A frightened little boy being pulled up and out of a pool by his father .
2160266952_a2ab39191b.jpg;Two kids are bouncing on colorful balls .
3043266735_904dda6ded.jpg;A woman in a white hat reading a book .
3461677493_5bfb73038e.jpg;a vase of red roses with a man cutting hair in the background .
2407470303_6fd5e3600d.jpg;a small black and white dog running on the beach with several people in the background
3329858093_0ec73f2190.jpg;A person holding a baby points out the window at the camera .
2568656919_6e49d2a82b.jpg;Two dogs run in the shallow water at the beach .
562928217_21f967a807.jpg;Two dogs reach for a yellow Frisbee as it flies through the air .
2652155912_8ba5426790.jpg;A gas station and a car on fire .
1517340899_ee1c74a8f6.jpg;A girl jumping in the grass .
3240351042_5d29c94b0e.jpg;A person jumps a bicycle off a large dirt ramp .
3106562372_e349a27764.jpg;The two little girls jump on the bed .
3255732353_fbc487aefc.jpg;A girl in pink tosses a snowball a girl wearing blue .
3534668485_6887629ff0.jpg;Two women are talking each on a cellphone while walking
3420323191_d66e003264.jpg;A man in a red kayak .
2303426046_09cfd7bc4e.jpg;Large brown dog jumping over a bush in a grassy area .
2217328285_b1d55c17ca.jpg;A black dog frolics in the snow .
3329289652_e09b80e2f3.jpg;Two kids are playing with a box of Legos .
2872963574_52ab5182cb.jpg;A hockey player in black and white collides with another player wearing blue .
353180303_6a24179c50.jpg;A showgirl puts on her lipstick in the mirror .
3377570617_d2f2225a74.jpg;Two older women smiling and standing in front of large trees , one woman is fixing her hair .
2750832671_4b39f06acf.jpg;A doberman jumping in the air playing with a toy
3341084434_db5e7d1fdc.jpg;A skier making a sharp turn on a slope .
710878348_323082babd.jpg;A boy with swimming trunks and goggles jumping on the sand by the beach
452363869_cad37e609f.jpg;A dog and a ball on green grass and in front of trees .
276356412_dfa01c3c9e.jpg;A tan dog digging a hole at the edge of the sand .
2363006088_b3e3aa5c0b.jpg;a young boy chases chickens .
1417941060_2a0f7908bc.jpg;A baby touches the mans face while he is lying down .
632608471_a70461f123.jpg;Young girl ballerinas in white tutus on a stage .
3319058642_885d756295.jpg;Two girls wearing orange outfits hold hands and smile .
2156131463_5b53636cf0.jpg;People in bathing suits are on a beach looking at a landform in the distance .
434433505_966e50e17d.jpg;A skateboarder is doing a trick in midair .
697778778_b52090709d.jpg;Three men in matching outfits climb a rock wall next to a waterfall .
1398873613_7e3174dd6c.jpg;A man with a brown t-shirt holds on to a wire while another man looks on .
537559285_29be110134.jpg;A collie is running through an obstacle course
3471841031_a949645ba8.jpg;People at park sitting on benches and a woman taking care of her child in the stroller .
2501968935_02f2cd8079.jpg;Man dressed in leather chaps and purple shirt stands in front of onlookers
930748509_8ca5cf5c24.jpg;a young man sitting and petting his dog
2201951969_0d7520d648.jpg;A young woman wearing a wetsuit is in the ocean .
2825483885_3f7c54db3e.jpg;An older gentleman rides his bike along the side of a road in a rural area .
2680619645_ab6645218d.jpg;A dog plays on a beach .
3415646718_f9f4e23a66.jpg;bull riding with people watching
3231575742_31732664cf.jpg;"A kid cross-country skis wearing the number "" 93 "" ."
3700004668_99c3e3f55b.jpg;An open mouthed child in goggles and a yellow life vest poses with a smiling man .
2450453051_f1d4a78ab4.jpg;Man in white shirt tossing Frisbee for black and white dog who has a white Frisbee in its mouth .
432490118_54a9c0e500.jpg;A Collie and a Springer Spaniel playing outside .
241346885_f519ece460.jpg;Two football players make a play , while the other team looks on .
3039209547_81cc93fbec.jpg;a closeup blurred image of a man wearing a green shirt and tan pants .
466956675_a2fb6bf901.jpg;A rock climber
2265367960_7928c5642f.jpg;The boy is wearing a hat and holding sandals .
2800758232_d7fa598065.jpg;a young couple staring in front of the ocean .
3676432043_0ca418b861.jpg;A man and a woman kiss .
3650111717_346804ec2f.jpg;A white and brown dog is playing in the dirt with a toy .
3270273940_61ef506f05.jpg;Two children standing on a wall .
3330680118_4e541889c1.jpg;A kid sits on a skiing device in the snow .
340425915_490293058f.jpg;A dog wearing a jacket rolls in the snow .
2976350388_3984e3193d.jpg;The man is jumping through the air , while holding a bicycle .
3564436847_57825db87d.jpg;The boy in the red shirt is skateboarding .
492341908_1ef53be265.jpg;Two kids are posing on a black ATV that is on top of sand .
1311132744_5ffd03f831.jpg;A black dog with a red collar walks through the grass with his mouth open and tongue hanging out .
2613209320_edf6a2b7e9.jpg;a dog walks out of the water .
2986620935_e97763983d.jpg;Two motorcycles jump over a dirt hill
314685044_da4390728e.jpg;Woman standing next to a public telephone near the street .
1969573381_5ecfae4c80.jpg;A tan dog is standing in front of some plants .
866841633_05d273b96d.jpg;Two small canoes are out in the middle of the water .
472535997_0dbf42b9f3.jpg;Two girls in pink dresses dance and clap .
3443460885_46115463b4.jpg;A little girl in jeans is standing by the seashore .
925491651_57df3a5b36.jpg;A white dog is splashing through the water .
3607489370_92683861f7.jpg;A man in blue is riding a bicycle on a track .
521186251_e97d1f50f8.jpg;The kids ride a boat in the water .
2424976964_98f58a0618.jpg;Three girls carrying large handbags are walking down the sidewalk .
3132832452_c354c6396c.jpg;A man is sitting on a couch holding a baby while surrounded by children .
3283897411_af9d0b497d.jpg;Child holding an object that is on fire .
1569562856_eedb5a0a1f.jpg;A man with a jacket wears headphones standing in front of a directory .
2495394666_2ef6c37519.jpg;Dog swimming in body of water
3251906388_c09d44340e.jpg;Two white poodles fighting over something in their mouths in the snow
223299137_b0e81ac145.jpg;As the sunsets 3 people are on a small boat enjoying the view
494329594_6e751372a0.jpg;A black woman in a pink bikini is sitting on a towel on a lounge chair .
3579842996_3a62ec1bc7.jpg;A person in a yellow shirt and jeans is running on a track .
3349307529_c1a516b9dc.jpg;A skier in yellow pants goes down a slope .
1526181215_c1a94325ae.jpg;A dog is jumping into the water .
3336211088_4c294a870b.jpg;A group of people in winter coats stand in front of a large building .
3649382413_58a4b1efe8.jpg;A woman with a tall , red , white , and blue hat sits on the ground .
2831314869_5025300133.jpg;A fisherman sits on the roll of chain .
2591110592_ef5f54f91c.jpg;Two girls holding a dress and looking at the ground
3070011270_390e597783.jpg;Dog with black and tan face standing in water looking up at camera .
3337046794_296bd2c7e0.jpg;A dog is rubbing its face in the snow .
3323514651_3efdbd63ed.jpg;A basketball player in black jumps , while another in white attempts to block .
3459858555_c3f0087a72.jpg;A climber is climbing under an overhang high above the ground .
2245916742_73af13c733.jpg;A person stands next to the Easter Island statues .
2936707421_8e629874b8.jpg;A child plays soccer .
447733067_09cfac3286.jpg;A woman wearing a helmet , tall boots , and short shorts walks down the street .
3291255271_a185eba408.jpg;A young boy with a baseball bat holing his arm out .
3693297007_94512e861e.jpg;A group of people gather outside on the pavement , some standing , some sitting .
3540598210_972f0ff573.jpg;A young girl in a pink dress stands on a sidewalk .
300922408_05a4f9938c.jpg;Man and dog standing on the beach .
405615014_03be7ef618.jpg;A man in a lime green vest directs traffic
1932314876_9cc46fd054.jpg;A woman dressed in a blue shirt , plaid shorts and brown shoes , soaking her feet in a rocky creek while sitting on a towel .
3265964840_5374ed9c53.jpg;A man in a yellow hat is crouching on his snowboard .
3405720825_b6991005eb.jpg;Woman playing with dog on a beach .
707941195_4386109029.jpg;A dog with its two front paws on a rock in a field .
3443853670_6c79fcfcb2.jpg;A man with his dog sitting against a white building in the grass .
2455286250_fb6a66175a.jpg;A child holds a soccer ball while people watch .
2115849046_2aa9fa8d13.jpg;A brown dog runs near the water .
2441629086_52f68eb316.jpg;A small girl in a pink shirt and blue jeans is peeping through a window into a house .
2739332078_13d9acce59.jpg;A girl with blond hair offers a dimpled smile from under her black umbrella .
2855417531_521bf47b50.jpg;A boy on a chained swing looks to the right and smiles .
2880051254_e0ca96b6be.jpg;a white dog jumping towards the camera
3666324102_18ecdf8253.jpg;Two girls riding on swings .
3434452829_62cee280bc.jpg;two young children walking on a tiled floor
2355819665_39021ff642.jpg;A child rides a bicycle in a sunny neighborhood .
3667157255_4e66d11dc2.jpg;an Olympic winner wearing her two gold medals and a grey jacket showing a peace sign and a wave
282116218_7fd7583d6e.jpg;The black dog is carrying a blue and white ball in its mouth .
3470008804_0ca36a7a09.jpg;A bullfighter skewers his prey just as he 's hit by the bull .
1198194316_543cc7b945.jpg;A man and woman standing in front of a refreshment stand
3641022607_e7a5455d6c.jpg;A man parasails in the choppy water .
2854959952_3991a385ab.jpg;two dogs jump for a ball on a green field .
3220200084_3ea129336e.jpg;A black woman with a colourful bandanna on her head carrying a sleeping boy in a backpack .
799486353_f665d7b0f0.jpg;A young girl standing on the beach with her body board looks out on the ocean .
3330019493_fd36fbc2ea.jpg;A mountain biker riding through a forest .
1115679311_245eff2f4b.jpg;A dog is running on the beach .
284279868_2ca98e3dcd.jpg;Two brown dogs play in a snowy field .
2773011586_6f4cd41e84.jpg;Two people raise up their arms in a rollercoaster ride
3561537309_e271d57492.jpg;A boy is standing in the ocean with his arms outstretched .
3612485097_b706d950ed.jpg;A black man leans over as a white man jumps on his back backwards .
3352697012_751b079bbb.jpg;Two female wrestlers with long , blonde hair , fighting in front of a crowd .
131632409_4de0d4e710.jpg;Beach scene with young woman in skimpy bikini top in foreground
3489774350_a94e6c7bfc.jpg;A small child in a green jacket eating something .
3090957866_f1b2b7f214.jpg;Person walking down the street in the city .
2637510448_4521cf6f29.jpg;Young skier in a pink ski-suit is on the side of a snowy hill
561179890_af8e31cb2e.jpg;The man is walking outside near a rocky river .
404890608_33f138aefa.jpg;Two boys , surrounded by paper pieces , hold a third boys shirt to prevent him from grabbing a bag .
2584412512_6767593f24.jpg;A white dog and a white and brown puppy playing .
2524003134_580e74328b.jpg;A dog standing in water .
410422753_de506155fa.jpg;A black and brown dog runs through the snow next to some trees .
3474176841_cde2bee67c.jpg;A man on a mountain bike outdoors .
2848571082_26454cb981.jpg;A black dog jumps to catch a ball in a yard .
2496370758_a3fbc49837.jpg;two skinny dogs are running towards camera across a grassy field .
2894229082_ddc395f138.jpg;A little girl in a football jersy and pink snow hat is standing on a football field .
241345323_f53eb5eec4.jpg;A Oklahoma football player standing
3014546644_d53db746ec.jpg;a dog jumps in the field .
3641999223_942f8198cc.jpg;A sports player in a green uniform .
524105255_b346f288be.jpg;Blonde lady looks at Space Needle
541063517_35044c554a.jpg;A man in a blue shirt sitting on the side of a mountain wearing a backpack .
3116731299_6139b25c18.jpg;A small dog is walking on green grass carrying a stick in its mouth .
2426303900_0a8d52eb14.jpg;Two kids are taking a bath with an umbrella .
861795382_5145ad433d.jpg;A boy in a blue shirt and shorts jumping a bike with a ramp .
1160034462_16b38174fe.jpg;White haired man in gray sweater and a straw hat sitting on a bench under a tree .
3256603992_67312b5a36.jpg;Man standing in the midst of plants is giving two thumbs up .
1141718391_24164bf1b1.jpg;A man and a woman are walking across a rope bridge .
3245912109_fdeef6b456.jpg;There is a group of people in winter coats are gather in front of a large building .
3271061953_700b96520c.jpg;People are riding in a crowded truck bed .
3425685827_03683e8e5a.jpg;A group of people sitting in a grassy area under a pink and white blossoming tree .
1505686764_9e3bcd854a.jpg;A man is walking on rocks with water flowing around them .
3403797144_53e49412ec.jpg;A man surfing in the ocean .
3183777589_460a4f445b.jpg;A white and brown dog is laying down on a red jacket with a rodent standing on it .
3066491113_86569e15be.jpg;A brown dog carrying a Frisbee like object in its mouth
3217056901_fe2c70377d.jpg;Three young girls posing for a picture in an outdoor amphitheater , surrounded by adults watching a conference .
241345427_ece0d186c2.jpg;A football player dodges a tackle from his opponent .
241374292_11e3198daa.jpg;Group of people gathering around a parade float .
3420469425_2980b4cd30.jpg;woman holding baby with priest
3171347658_f0d5469c56.jpg;a person in a white helmet strapped into a yellow car
2526585002_10987a63f3.jpg;two men huddle around a dog .
495055747_a75872762a.jpg;Old lady crosses the street in the city .
524282699_71e678a6bd.jpg;A black dog and a golden dog approaching one another
2496236371_61dec88113.jpg;The red motorcycle pulls a wheelie on the racetrack .
745563422_f4fa7d9157.jpg;A woman in a black apron is standing in front of a mirror .
2312984882_bec7849e09.jpg;A drummer and three saxophones players outside a storefront .
309238565_2d5d8dc8bf.jpg;Three people stand and face video machines .
3286111436_891ae7dab9.jpg;A basketball player for North Carolina moves with the ball in hand .
2904129133_e6ae5a1ec6.jpg;A little boy drinks water from a fountain while another little boy watches and makes a face .
3252588185_3210fe94be.jpg;A woman standing in front of water and dry grass smiles .
2095435987_1b7591d214.jpg;The white and brown dog is rolling in the sand .
2192802444_b14bb87b95.jpg;a group of mostly nude children playing on a bridge over some water .
3192069971_83c5a90b4c.jpg;A little boy with a blue helmet rides his bike with his feet on the handlebars .
3079341641_f65f6b0f8b.jpg;Two small girls running down a hallway .
3756150099_50882fc029.jpg;A child poses within a mock pumpkin head .
3358682439_be4b83544c.jpg;Two women bend over to touch a small kangaroo .
3259231890_16fe167b31.jpg;a woman stands behind a video camera .
3667404919_b273df57e4.jpg;A dirt biker rounding a bend on a downhill course .
1536774449_e16b1b6382.jpg;A boxy building , A group of trees , a church at sunset .
2869491449_1041485a6b.jpg;Two dogs fight on the grass .
2491343114_a3e35a2a3a.jpg;A dog runs across sand .
2855727603_e917ded363.jpg;a brown dog walking in a river with trees in the background
3738685861_8dfff28760.jpg;A child in a blur shirt playing in a flower bed .
3426964258_67a0cee201.jpg;a crowd of people are gathered in the street waving Irish flags .
140526326_da07305c1c.jpg;A man rock climbs with a city and body of water in the background .
2745811124_12c4426b8b.jpg;The young girl is holding a yellow leash attached to a sheep .
469029994_349e138606.jpg;A backpacker looks over a cliff towards the fog .
500308355_f0c19067c0.jpg;Lady playing with her two dogs in the yard .
2162564553_96de62c7e6.jpg;A shirtless man in a pink hat stands on a rocky shore .
2856700531_312528eea4.jpg;A man sits and rubs his chin .
97731718_eb7ba71fd3.jpg;The horses pull the carriage , holding people and a dog , through the rain .
3293945284_6a04e477a9.jpg;People are gathered flying kites on a hillside .
1295671216_cde1b9c9d1.jpg;A person in a crowd views an electronic device .
2916586390_664f0139ea.jpg;A woman with jewels on her face wearing a green sports bra and purple pants is hula hooping in a crowd .
320093980_5388cb3733.jpg;A woman wearing a black scarf makes a face as a dog tries to lick her .
3083016677_5782bc337c.jpg;Two motorcycles and four riders are on the road .
2492258999_5764124bba.jpg;Two people are sitting against a building near shopping carts .
2252635585_b48b3485b0.jpg;Two dogs play in the snow on the ground near a tree , with one on top of the other .
2999735171_87ca43c225.jpg;Several people in a band jumping up and down to the music .
3394070357_cb2a3243fc.jpg;Small brown dog jumping out of the water .
2677656448_6b7e7702af.jpg;Small dog is paddling through the water in a pool .
3623302162_099f983d58.jpg;A white dog running next to a bench .
2715337869_e4fe36db50.jpg;Girl jumping into water from a raft .
2347921097_f2e35753c0.jpg;Two dogs play together on the bed .
3287963317_186491ee78.jpg;Four people sitting in the snow at the base of a frozen waterfall .
135235570_5698072cd4.jpg;A man is clapping at the base of the Washington Memorial .
3536561454_e75993d903.jpg;The skateboarder rides near a small cone .
161905204_247c6ca6de.jpg;A woman in a blue shirt and black pants walks down a road .
958326692_6210150354.jpg;A large tent with a green cover at a campground .
1308617539_54e1a3dfbe.jpg;A child running through the water .
3299820401_c2589186c5.jpg;Mountain biker in red striped helmet rides through the trees .
